INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender
RAGU,RAGHU ENGINEERING COLLEGE,PVT,AU,VSP,BHEEMUNIPATNAM,COED,JNTUV,2001.0,AU,CSD,80800,37009.0,OC,BOYS
RAGU,RAGHU ENGINEERING COLLEGE,PVT,AU,VSP,BHEEMUNIPATNAM,COED,JNTUV,2001.0,AU,CSE,80800,32276.0,OC,BOYS
RAGU,RAGHU ENGINEERING COLLEGE,PVT,AU,VSP,BHEEMUNIPATNAM,COED,JNTUV,2001.0,AU,CSM,80800,36117.0,OC,BOYS
RAGU,RAGHU ENGINEERING COLLEGE,PVT,AU,VSP,BHEEMUNIPATNAM,COED,JNTUV,2001.0,AU,ECE,80800,31030.0,OC,BOYS
RAGU,RAGHU ENGINEERING COLLEGE,PVT,AU,VSP,BHEEMUNIPATNAM,COED,JNTUV,2001.0,AU,MEC,80800,61674.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,AID,43000,134092.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,AIM,43000,94057.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,CIV,43000,144231.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,CSE,43000,77850.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,ECE,43000,85134.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,EEE,43000,116186.0,OC,BOYS
SAVE,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2003.0,AU,MEC,43000,82853.0,OC,BOYS
SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024.0,AU,AI,43000,138959.0,OC,BOYS
SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024.0,AU,CSE,43000,99394.0,OC,BOYS
SAVEOC,SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE-OFF CAMPUS,PVT,AU,VSP,VISAKHAPATNAM,COED,AU,2024.0,AU,ECE,43000,98966.0,OC,BOYS
SIMH,SIMHADRI EDNL SOC GRP OF INSTNS,PVT,AU,VSP,SABBAVARAM,COED,JNTUV,2009.0,AU,EEE,43000,146242.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,AID,68700,21250.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,CAI,68700,18512.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,CIV,68700,73651.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,CSC,68700,17294.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,CSD,68700,19134.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,CSE,68700,15152.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,ECE,68700,22929.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,ECM,68700,30190.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,EEE,68700,38757.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,INF,68700,19149.0,OC,BOYS
VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2002.0,AU,MEC,68700,52795.0,OC,BOYS
VNIP,VISWANATHA INST OF PHARM SCI,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,PHD,38000,123080.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,CIV,43000,86783.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,CSC,43000,75133.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,CSD,43000,99288.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,CSE,43000,84898.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,ECE,43000,82237.0,OC,BOYS
VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,AU,VSP,VISAKHAPATNAM,COED,JNTUV,2008.0,AU,MEC,43000,143949.0,OC,BOYS
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009.0,AU,CIV,43000,141683.0,OC,BOYS
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009.0,AU,CSE,43000,103756.0,OC,BOYS
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009.0,AU,ECE,43000,125521.0,OC,BOYS
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009.0,AU,EEE,43000,130355.0,OC,BOYS
WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,AU,VSP,PINAGADI,COED,AU,2009.0,AU,MEC,43000,140661.0,OC,BOYS
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008.0,AU,CSE,43000,60371.0,OC,BOYS
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008.0,AU,CSM,43000,121284.0,OC,BOYS
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008.0,AU,ECE,43000,78671.0,OC,BOYS
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2008.0,AU,MEC,43000,128274.0,OC,BOYS
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001.0,AU,CSE,43000,95430.0,OC,BOYS
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001.0,AU,CSM,43000,112031.0,OC,BOYS
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001.0,AU,ECE,43000,112179.0,OC,BOYS
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001.0,AU,EEE,43000,98201.0,OC,BOYS
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,AU,VZM,CHEEPURUPALLI,COED,JNTUK,2001.0,AU,MEC,43000,117763.0,OC,BOYS
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005.0,AU,CSE,43000,63362.0,OC,BOYS
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005.0,AU,CSM,43000,76016.0,OC,BOYS
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005.0,AU,ECE,43000,82894.0,OC,BOYS
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005.0,AU,EEE,43000,99356.0,OC,BOYS
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2005.0,AU,MEC,43000,116327.0,OC,BOYS
GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010.0,AU,CAI,43000,145536.0,OC,BOYS
GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010.0,AU,CSD,43000,97202.0,OC,BOYS
GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,AU,VZM,BOBBILI,COED,JNTUV,2010.0,AU,MEC,43000,160465.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,CIV,10000,21917.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,CSE,10000,7800.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,ECE,10000,8474.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,EEE,10000,15663.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,INF,10000,17948.0,OC,BOYS
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,AU,VZM,VIZIANAGARAM,COED,JNTUV,2007.0,AU,MEC,10000,34867.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,CIT,62300,34051.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,CSE,62300,27370.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,CSM,62300,24597.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,CSS,62300,35208.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,ECE,62300,33753.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,EEE,62300,53204.0,OC,BOYS
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008.0,AU,MEC,62300,73520.0,OC,BOYS
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PVT,AU,VZM,VIZIANAGARAM,COED,AU,2004.0,AU,PHM,63600,147944.0,OC,BOYS
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009.0,AU,AID,43000,83647.0,OC,BOYS
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009.0,AU,CIV,43000,111526.0,OC,BOYS
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009.0,AU,CSE,43000,65534.0,OC,BOYS
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009.0,AU,ECE,43000,70706.0,OC,BOYS
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009.0,AU,MEC,43000,122488.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CHE,76900,50950.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CIC,76900,19744.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CIT,76900,22686.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CIV,76900,47505.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CSD,76900,11273.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CSE,76900,10134.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,CSM,76900,10453.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,ECE,76900,19208.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,EEE,76900,32842.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,INF,76900,20015.0,OC,BOYS
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997.0,AU,MEC,76900,45213.0,OC,BOYS
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011.0,AU,AID,43000,98174.0,OC,BOYS
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011.0,AU,CIV,43000,135322.0,OC,BOYS
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011.0,AU,CSE,43000,62457.0,OC,BOYS
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011.0,AU,EEE,43000,100978.0,OC,BOYS
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011.0,AU,MEC,43000,117674.0,OC,BOYS
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007.0,AU,CSE,43000,125128.0,OC,BOYS
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007.0,AU,CSM,43000,4652.0,OC,BOYS
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007.0,AU,ECE,43000,134705.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,CAD,54200,52574.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,CIV,54200,97285.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,CSC,54200,48642.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,CSE,54200,36420.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,CSM,54200,43753.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,ECE,54200,48079.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,EEE,54200,91681.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,INF,54200,60633.0,OC,BOYS
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989.0,AU,MEC,54200,95046.0,OC,BOYS
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PVT,AU,WG,ELURU,COED,AU,2007.0,AU,PHD,42800,133889.0,OC,BOYS
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PVT,AU,WG,ELURU,COED,AU,2007.0,AU,PHM,48300,159858.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,AID,60000,101294.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,CIV,60000,138882.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,CSE,60000,68656.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,CSM,60000,117834.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,ECE,60000,101222.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,INF,60000,143111.0,OC,BOYS
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010.0,AU,MEC,60000,100640.0,OC,BOYS
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,AID,43000,93408.0,OC,BOYS
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSD,43000,104231.0,OC,BOYS
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSE,43000,85701.0,OC,BOYS
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,ECE,43000,136108.0,OC,BOYS
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009.0,AU,CIV,43000,166110.0,OC,BOYS
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009.0,AU,CSE,43000,103046.0,OC,BOYS
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009.0,AU,CSM,43000,155830.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,AID,60200,49639.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CIV,60200,89417.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSC,60200,56233.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSE,60200,46049.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSM,60200,47452.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,CSO,60200,65862.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,ECE,60200,62176.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,EEE,60200,83472.0,OC,BOYS
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008.0,AU,MEC,60200,77029.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,AIM,43000,43254.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CIC,43000,53871.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CIV,43000,93248.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CSD,43000,49104.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CSE,43000,27517.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CSM,43000,41839.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,CST,43000,50867.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,ECE,43000,52852.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,ECT,43000,74875.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,EEE,43000,84650.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,INF,43000,49873.0,OC,BOYS
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002.0,AU,MEC,43000,87034.0,OC,BOYS
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997.0,AU,PHD,65000,139913.0,OC,BOYS
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997.0,AU,PHM,80000,103318.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,AID,105000,12872.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,AIM,105000,10150.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CIC,105000,13570.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CIT,105000,15396.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CIV,105000,67574.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CSB,105000,16860.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CSE,105000,7822.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,CSG,105000,18416.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,ECE,105000,13886.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,EEE,105000,36793.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,INF,105000,13868.0,OC,BOYS
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980.0,AU,MEC,105000,45611.0,OC,BOYS
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001.0,AU,AID,58700,65613.0,OC,BOYS
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001.0,AU,AIM,58700,69639.0,OC,BOYS
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001.0,AU,CIV,58700,128996.0,OC,BOYS
