INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender,Demand_Level
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CSM,62300,53082,BCE,BOYS,High
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,CSS,62300,35208,BCE,BOYS,High
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,ECE,62300,161253,BCE,BOYS,High
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,EEE,62300,102554,BCE,BOYS,High
LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2008,AU,MEC,62300,96568,BCE,BOYS,High
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PVT,AU,VZM,VIZIANAGARAM,COED,AU,2004,AU,PHM,63600,147944,BCE,BOYS,Low
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,AID,43000,107359,BCE,BOYS,Medium
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,CIV,43000,155832,BCE,BOYS,Medium
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,CSE,43000,97195,BCE,BOYS,Medium
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,ECE,43000,130792,BCE,BOYS,Medium
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,EEE,43000,114858,BCE,BOYS,Medium
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,AU,VZM,BHOGAPURAM,COED,JNTUV,2009,AU,MEC,43000,122488,BCE,BOYS,Medium
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CHE,76900,92955,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIC,76900,19744,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIT,76900,122690,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CIV,76900,91556,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSD,76900,90743,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSE,76900,61453,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,CSM,76900,54206,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,ECE,76900,96811,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,EEE,76900,74170,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,INF,76900,119705,BCE,BOYS,High
MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,1997,AU,MEC,76900,105902,BCE,BOYS,High
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,AID,43000,98174,BCE,BOYS,Medium
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,CIV,43000,135322,BCE,BOYS,Medium
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,CSE,43000,144402,BCE,BOYS,Medium
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,EEE,43000,155557,BCE,BOYS,Medium
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,AU,VZM,VIZIANAGARAM,COED,JNTUV,2011,AU,MEC,43000,164559,BCE,BOYS,Medium
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007,AU,CSE,43000,161760,BCE,BOYS,Medium
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007,AU,CSM,43000,4652,BCE,BOYS,Medium
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2007,AU,ECE,43000,134705,BCE,BOYS,Medium
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,CAD,54200,106419,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,CIV,54200,170266,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,CSC,54200,108554,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,CSE,54200,111959,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,CSM,54200,103218,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,ECE,54200,175797,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,EEE,54200,157694,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,INF,54200,120653,BCE,BOYS,High
CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,1989,AU,MEC,54200,95046,BCE,BOYS,High
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PVT,AU,WG,ELURU,COED,AU,2007,AU,PHD,42800,133889,BCE,BOYS,Low
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PVT,AU,WG,ELURU,COED,AU,2007,AU,PHM,48300,159858,BCE,BOYS,Low
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,AID,60000,163675,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,CIV,60000,161743,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,CSE,60000,166210,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,CSM,60000,142297,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,ECE,60000,156090,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,INF,60000,150561,BCE,BOYS,Medium
DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2010,AU,MEC,60000,141193,BCE,BOYS,Medium
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,AID,43000,161065,BCE,BOYS,Medium
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSD,43000,152018,BCE,BOYS,Medium
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSE,43000,163604,BCE,BOYS,Medium
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,ECE,43000,148734,BCE,BOYS,Medium
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,EEE,43000,153107,BCE,BOYS,Medium
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009,AU,CIV,43000,166110,BCE,BOYS,Low
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009,AU,CSE,43000,103046,BCE,BOYS,Low
HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,WG,ELURU,COED,JNTUK,2009,AU,CSM,43000,155830,BCE,BOYS,Low
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,AID,60200,110473,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CIV,60200,150679,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSC,60200,102773,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSE,60200,71450,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSM,60200,87826,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,CSO,60200,144163,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,ECE,60200,173074,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,EEE,60200,113818,BCE,BOYS,High
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,WG,ELURU,COED,JNTUK,2008,AU,MEC,60200,168027,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,AIM,43000,130658,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CIC,43000,117985,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CIV,43000,93248,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CSD,43000,86574,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CSE,43000,128168,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CSM,43000,84967,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,CST,43000,140443,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,ECE,43000,111841,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,ECT,43000,120199,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,EEE,43000,134101,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,INF,43000,128613,BCE,BOYS,High
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2002,AU,MEC,43000,126695,BCE,BOYS,High
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997,AU,PHD,65000,139913,BCE,BOYS,Low
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,AU,WG,BHIMAVARAM,COED,AU,1997,AU,PHM,80000,103318,BCE,BOYS,Low
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,AID,105000,38190,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,AIM,105000,26513,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CIC,105000,35581,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CIT,105000,41097,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CIV,105000,102084,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CSB,105000,45680,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CSE,105000,27094,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,CSG,105000,97507,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,ECE,105000,36542,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,EEE,105000,105819,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,INF,105000,42243,BCE,BOYS,High
SRKR,S R K R ENGINEERING COLLEGE,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,1980,AU,MEC,105000,91100,BCE,BOYS,High
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,AID,58700,142857,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,AIM,58700,138581,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,CIV,58700,128996,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,CSC,58700,84675,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,CSD,58700,92034,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,CSE,58700,132673,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,CSEB,58700,111538,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,ECE,58700,133074,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,EEE,58700,123276,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,INF,58700,160679,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,MEC,58700,148593,BCE,BOYS,Medium
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,PVT,AU,WG,NARSAPURAM,COED,JNTUK,2001,AU,RBT,58700,97315,BCE,BOYS,Medium
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,CAD,103000,51232,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,CIV,103000,115539,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,CSB,103000,54014,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,CSE,103000,17051,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,CSM,103000,10988,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,ECE,103000,41669,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,EEE,103000,23595,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,INF,103000,51001,BCE,BOYS,High
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,PVT,AU,WG,BHIMAVARAM,COED,JNTUK,2008,AU,MEC,103000,61865,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,AIM,77200,64001,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CAI,77200,173487,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CIV,77200,86022,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CSD,77200,136848,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CSE,77200,109917,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,CST,77200,26190,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,ECE,77200,153508,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,ECT,77200,43486,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,EEE,77200,109501,BCE,BOYS,High
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,AU,WG,TADEPALLIGUDEM,COED,JNTUK,2001,AU,MEC,77200,170505,BCE,BOYS,High
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,AU,CSD,43000,155469,BCE,BOYS,Low
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,AU,CSE,43000,110143,BCE,BOYS,Low
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,PVT,AU,WG,NALLAJERLA,COED,JNTUK,2008,AU,ECE,43000,133404,BCE,BOYS,Low
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CIV,50200,165183,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSD,50200,103572,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSE,50200,88101,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSM,50200,111280,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,ECE,50200,139066,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,EEE,50200,157067,BCE,BOYS,Medium
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,MEC,50200,114031,BCE,BOYS,Medium
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,SVU,AIM,43000,137941,BCE,BOYS,Low
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,SVU,CSE,43000,138352,BCE,BOYS,Low
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,PVT,SVU,ATP,TADIPATRI,COED,JNTUA,2009,SVU,ECE,43000,114788,BCE,BOYS,Low
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,CAI,43000,124897,BCE,BOYS,Medium
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,CIV,43000,159227,BCE,BOYS,Medium
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,CSE,43000,101699,BCE,BOYS,Medium
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,ECE,43000,125445,BCE,BOYS,Medium
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,EEE,43000,148082,BCE,BOYS,Medium
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,GOOTY,COED,JNTUA,2001,SVU,MEC,43000,139762,BCE,BOYS,Medium
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,CHE,10000,94147,BCE,BOYS,High
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,CIV,10000,79922,BCE,BOYS,High
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,CSE,10000,9113,BCE,BOYS,High
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,ECE,10000,25891,BCE,BOYS,High
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,EEE,10000,60418,BCE,BOYS,High
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,UNIV,SVU,ATP,ANANTAPURAMU,COED,JNTUA,1946,SVU,MEC,10000,64546,BCE,BOYS,High
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CIV,43000,159455,BCE,BOYS,Medium
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,CSE,43000,104118,BCE,BOYS,Medium
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,ECE,43000,145153,BCE,BOYS,Medium
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,EEE,43000,175235,BCE,BOYS,Medium
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2008,SVU,MEC,43000,173261,BCE,BOYS,Medium
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024,SVU,CSE,43000,156442,BCE,BOYS,Low
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024,SVU,CSG,43000,173312,BCE,BOYS,Low
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024,SVU,CSM,43000,109782,BCE,BOYS,Low
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,PVT,SVU,ATP,ANANTAPURAMU,COED,JNTUA,2024,SVU,ECE,43000,125363,BCE,BOYS,Low
